area,int_sqft,n_bedroom,n_bathroom,n_room,park_facil,utility_avail,street,mzzone,sales_price,house_age,buildtype_Commercial,buildtype_House,buildtype_Others
2,1071,1,1,3,0,2,1,5,9277020,37,0,0,1
3,1937,3,2,5,0,1,1,3,10670850,10,0,0,1
4,2440,4,2,6,1,1,1,5,14217020,11,0,0,1
2,892,1,1,3,1,2,0,3,8027540,26,0,0,1
3,1951,3,2,5,0,0,1,3,15635990,12,1,0,0
0,1452,2,2,4,0,1,1,3,8008250,13,0,0,1
3,1605,2,1,4,0,0,1,1,11710370,26,1,0,0
2,733,1,1,2,0,2,1,3,7487660,15,0,0,1
0,616,1,1,2,0,2,2,2,5452000,36,0,0,1
5,1525,1,1,4,0,1,0,4,12019000,15,0,0,1
4,1577,2,1,4,0,1,1,3,9218040,5,0,0,1
1,1002,1,1,3,1,1,1,0,7731120,8,0,0,1
3,1792,2,1,4,1,0,2,3,15370850,45,1,0,0
2,721,1,1,2,1,1,0,5,7947370,32,0,0,1
6,1530,1,1,4,1,0,0,3,17340400,10,1,0,0
2,723,1,1,2,1,1,0,5,10659650,15,1,0,0
1,840,1,1,3,0,2,1,1,6578415,21,0,0,1
0,1254,1,1,3,1,1,0,4,8656000,17,0,0,1
0,1129,1,1,3,1,1,1,1,6472125,27,0,0,1
1,1272,2,2,4,0,0,1,5,9889600,20,0,1,0
1,1085,1,1,3,1,2,1,2,8920280,32,0,1,0
3,1922,3,2,5,0,1,1,3,10739020,11,0,0,1
2,994,1,1,3,0,1,0,4,11534600,28,1,0,0
3,1798,2,1,4,1,1,0,4,9409960,48,0,1,0
3,1544,2,1,4,0,2,0,4,13104880,14,1,0,0
3,1740,2,1,4,1,1,2,5,12192300,30,0,0,1
3,1676,2,1,4,0,0,2,4,8932590,47,0,1,0
1,1209,2,2,4,1,1,1,4,10672285,19,0,1,0
4,1397,2,1,4,1,1,1,3,12774540,17,1,0,0
0,1028,1,1,3,1,0,0,4,7087250,11,0,1,0
1,1063,1,1,3,1,1,1,3,10525805,7,0,0,1
3,1596,2,1,4,1,1,1,5,9637350,55,0,1,0
1,648,1,1,2,0,1,0,3,8044160,24,1,0,0
3,1732,2,1,4,0,0,0,2,8913270,6,0,0,1
2,1100,1,1,3,0,0,0,5,9171700,26,0,0,1
2,1182,1,1,3,0,2,2,5,10876790,31,0,0,1
4,2137,3,2,5,0,1,1,5,11810540,20,0,0,1
2,1298,2,1,4,1,1,1,5,16006000,36,1,0,0
3,1581,2,1,4,1,1,0,1,7763400,15,0,1,0
3,1520,2,1,4,0,1,1,0,7522430,29,0,0,1
2,785,1,1,2,0,0,0,5,7335200,33,0,0,1
3,1929,3,2,5,1,0,2,2,16070870,31,1,0,0
2,765,1,1,2,1,0,1,3,6860600,40,0,1,0
4,2215,3,2,5,1,2,2,3,11596240,12,0,1,0
4,1599,2,1,4,1,1,2,3,10148600,20,0,1,0
4,1320,1,1,3,0,2,2,3,11851240,12,1,0,0
6,1527,1,1,4,1,1,0,5,18686210,38,1,0,0
2,803,1,1,3,0,1,0,4,6811400,20,0,1,0
1,778,1,1,2,0,1,2,2,9821540,16,1,0,0
6,1917,2,1,5,0,0,1,4,14105580,11,0,0,1
6,1762,1,1,4,0,1,0,3,18333020,41,1,0,0
5,1662,1,1,4,1,1,1,4,12916910,23,0,1,0
1,691,1,1,2,0,0,0,3,5499565,31,0,1,0
2,1142,1,1,3,0,2,2,3,8559850,35,0,1,0
0,965,1,1,3,1,1,2,2,6641500,36,0,1,0
3,1793,2,1,4,1,1,0,0,6980320,51,0,1,0
2,1021,1,1,3,0,2,1,5,9304770,32,0,0,1
2,1097,1,1,3,1,0,2,5,14874950,9,1,0,0
3,1753,2,1,4,0,1,0,0,6928000,50,0,0,1
6,1941,2,1,5,1,1,2,5,16538570,12,0,0,1
2,1067,1,1,3,0,1,2,5,9112450,31,0,1,0
2,733,1,1,2,1,2,0,4,10548750,25,1,0,0
5,1856,2,1,5,0,2,2,4,14168130,20,0,0,1
2,961,1,1,3,0,1,1,4,8402320,33,0,0,1
0,681,1,1,2,0,0,1,0,2640250,49,0,1,0
3,1550,2,1,4,0,2,2,1,12337670,16,1,0,0
5,1766,1,1,4,0,0,0,3,17722310,23,1,0,0
2,983,1,1,3,0,2,1,5,8978460,29,0,0,1
5,1638,1,1,4,0,2,0,3,10514930,19,0,1,0
4,2092,3,2,5,0,1,1,5,11431740,7,0,1,0
2,942,1,1,3,0,1,0,5,7913300,30,0,1,0
0,1627,2,2,4,0,2,0,1,6054750,39,0,1,0
2,932,1,1,3,0,1,1,3,7190600,28,0,1,0
0,715,1,1,2,0,2,1,2,5091750,23,0,1,0
0,1140,1,1,3,1,2,2,0,6519000,50,0,0,1
5,1658,1,1,4,1,2,1,5,14375730,27,0,0,1
1,1112,1,1,3,0,2,0,2,11780070,18,1,0,0
5,1584,1,1,4,0,1,0,4,11061120,35,0,0,1
3,1894,3,2,5,0,1,0,5,16025310,18,1,0,0
1,791,1,1,2,1,1,1,1,6818200,20,0,1,0
2,715,1,1,2,0,1,2,4,7283800,35,0,0,1
4,2495,4,2,6,0,1,2,5,12496560,28,0,1,0
0,1015,1,1,3,0,0,1,2,7479000,44,1,0,0
2,1125,1,1,3,0,2,1,4,13090350,9,1,0,0
5,1964,2,1,5,0,1,1,3,13651240,41,0,0,1
4,1975,3,2,5,0,1,2,3,15443180,9,1,0,0
4,1759,2,1,4,0,1,2,4,10625200,11,0,0,1
2,1222,2,1,4,1,2,0,5,10569390,27,0,0,1
5,1587,1,1,4,0,1,0,5,10880340,42,0,1,0
3,1992,3,2,5,1,1,2,0,10011770,6,0,1,0
4,2458,4,2,6,0,1,2,5,20139900,5,1,0,0
1,837,1,1,3,1,2,0,3,10805855,37,1,0,0
0,964,1,1,3,0,0,1,4,8814250,27,1,0,0
0,1170,1,1,3,1,1,1,1,5783750,41,0,1,0
5,1823,2,1,5,1,1,1,4,20819590,42,1,0,0
1,1159,1,1,3,1,2,2,4,10444400,40,0,1,0
1,1288,2,2,4,0,1,2,3,9827320,28,0,1,0
5,1724,1,1,4,1,1,2,3,12303260,43,0,1,0
1,1130,1,1,3,1,0,2,4,9943840,36,0,1,0
5,1977,2,1,5,0,1,0,3,11141710,33,0,1,0
1,633,1,1,2,0,2,2,1,5619510,34,0,1,0
2,1237,2,1,4,0,2,0,5,9609040,37,0,0,1
5,1599,1,1,4,0,2,0,3,9743650,34,0,1,0
0,969,1,1,3,0,1,0,1,3867250,33,0,1,0
2,1292,2,1,4,0,1,2,4,9459100,38,0,1,0
2,1229,2,1,4,0,1,2,4,9295300,26,0,1,0
2,768,1,1,2,0,2,0,4,6789500,10,0,1,0
5,1878,2,1,5,1,1,0,5,14239590,40,0,0,1
4,2134,3,2,5,1,1,2,4,12856900,21,0,0,1
1,682,1,1,2,0,1,0,4,9810510,14,1,0,0
6,1815,2,1,5,1,1,2,3,13046310,23,0,1,0
4,1687,2,1,4,0,1,2,4,9729900,15,0,1,0
0,535,1,1,2,0,1,0,3,3844375,47,0,0,1
2,1109,1,1,3,1,2,2,3,9189800,36,0,1,0
4,1333,2,1,4,0,1,1,4,8446600,10,0,1,0
3,1987,3,2,5,1,1,2,4,12306030,44,0,0,1
2,943,1,1,3,1,1,1,4,12219050,27,1,0,0
3,1633,2,1,4,1,2,0,4,14135780,39,1,0,0
0,1513,2,2,4,1,0,0,3,11547750,37,1,0,0
5,1910,2,1,5,0,1,2,4,14228100,40,0,0,1
3,1581,2,1,4,0,2,0,5,9456590,42,0,0,1
2,1239,2,1,4,1,1,2,3,10599680,27,0,0,1
0,1414,2,2,4,1,2,2,4,9491000,20,0,1,0
2,755,1,1,2,0,1,2,3,6972000,12,0,1,0
2,826,1,1,3,1,2,0,4,7866370,37,0,0,1
5,1582,1,1,4,0,1,0,4,10598610,8,0,1,0
0,1454,2,2,4,0,2,1,5,8930250,28,0,0,1
0,1226,1,1,3,1,2,1,3,7853250,38,0,0,1
0,949,1,1,3,0,1,0,1,4155500,8,0,1,0
5,1875,2,1,5,0,0,2,3,13171300,45,0,0,1
4,2152,3,2,5,0,1,1,4,10954860,13,0,1,0
1,1252,2,2,4,0,1,1,5,10759755,37,0,0,1
5,1601,1,1,4,0,2,0,4,10995790,17,0,1,0
6,1515,1,1,4,1,1,1,3,12627100,30,0,0,1
3,1638,2,1,4,1,1,2,5,10843900,40,0,1,0
3,1979,3,2,5,1,0,2,0,9733590,37,0,0,1
4,1647,2,1,4,0,1,2,3,8808920,16,0,1,0
2,1158,1,1,3,1,1,2,4,10554810,25,0,0,1
4,2323,4,2,6,0,1,2,5,13774320,13,0,0,1
3,1901,3,2,5,1,1,2,5,17657420,36,1,0,0
0,1252,1,1,3,1,1,2,0,6387750,17,0,1,0
3,1891,3,2,5,1,1,1,4,11667930,34,0,0,1
5,1816,2,1,5,0,2,2,3,13369230,10,0,0,1
4,1369,2,1,4,1,2,2,5,11134480,14,0,1,0
2,1167,1,1,3,1,2,1,3,9553540,37,0,0,1
4,1781,3,2,5,0,2,2,5,15979940,17,1,0,0
5,1512,1,1,4,0,2,1,4,17084160,43,1,0,0
6,1611,1,1,4,0,2,2,5,20119920,16,1,0,0
3,1856,3,2,5,1,0,1,2,10973700,15,0,0,1
5,1539,1,1,4,0,0,1,4,10756350,20,0,1,0
4,1965,3,2,5,1,2,1,4,11779280,14,0,1,0
2,788,1,1,2,0,1,2,5,8578100,22,0,1,0
2,848,1,1,3,0,1,0,3,6568510,29,0,0,1
2,987,1,1,3,1,0,0,3,11541050,11,1,0,0
0,1021,1,1,3,1,1,2,0,5275500,48,0,1,0
2,1282,2,1,4,0,1,1,3,9293090,25,0,0,1
0,1254,1,1,3,0,1,2,1,5769250,35,0,1,0
3,1511,2,1,4,0,1,1,1,6435700,55,0,1,0
1,920,1,1,3,1,1,1,4,9747565,31,0,0,1
1,700,1,1,2,1,1,0,3,6870115,21,0,1,0
3,1929,3,2,5,0,0,0,1,7931560,13,0,1,0
3,1820,3,2,5,1,1,0,2,9606220,31,0,0,1
4,2039,3,2,5,0,1,1,3,10854800,11,0,0,1
1,935,1,1,3,0,1,2,0,5972585,39,0,1,0
1,648,1,1,2,0,2,1,1,5842880,12,0,1,0
4,2034,3,2,5,0,1,2,5,11346500,15,0,1,0
6,1543,1,1,4,0,0,0,5,11202460,13,0,1,0
4,2366,4,2,6,0,2,2,3,17739020,21,1,0,0
2,876,1,1,3,1,1,2,5,10337820,34,0,0,1
4,1422,2,1,4,1,2,1,3,9651120,14,0,0,1
3,1877,3,2,5,0,1,2,2,8812240,52,0,1,0
0,916,1,1,3,0,0,2,3,6624750,19,0,0,1
4,1462,2,1,4,1,1,1,3,12928440,12,1,0,0
2,859,1,1,3,1,1,2,4,12305150,21,1,0,0
2,1098,1,1,3,1,1,0,4,13404800,4,1,0,0
0,1326,1,1,3,1,1,2,2,8272250,36,0,0,1
3,1866,3,2,5,1,1,0,5,16367000,30,1,0,0
2,1032,1,1,3,0,2,0,3,7929540,30,0,0,1
0,579,1,1,2,1,1,0,3,5639375,5,0,0,1
0,1366,2,2,4,1,1,1,4,11943500,22,1,0,0
4,1830,3,2,5,0,1,1,4,10893740,7,0,0,1
3,1912,3,2,5,1,1,2,2,10618990,52,0,0,1
6,1748,1,1,4,0,1,0,3,12081890,5,0,0,1
4,2415,4,2,6,1,1,2,4,14090500,10,0,0,1
5,1887,2,1,5,1,1,1,5,21815360,38,1,0,0
1,642,1,1,2,1,2,0,3,9352665,31,1,0,0
2,1210,2,1,4,1,2,1,5,10746250,23,0,1,0
4,2111,3,2,5,1,1,2,3,12744600,9,0,0,1
3,1574,2,1,4,0,1,0,1,12009700,5,1,0,0
6,1525,1,1,4,0,1,1,5,11510790,27,0,1,0
2,801,1,1,3,0,2,0,5,10183450,39,1,0,0
6,1642,1,1,4,0,1,1,3,11228760,33,0,1,0
0,1382,2,2,4,1,1,1,5,12723750,49,1,0,0
3,1901,3,2,5,0,0,2,2,9446410,48,0,0,1
2,714,1,1,2,1,1,0,3,6677700,10,0,1,0
3,1952,3,2,5,1,0,0,4,16586820,6,1,0,0
2,741,1,1,2,1,1,0,3,6630650,23,0,1,0
5,1786,1,1,4,1,1,1,4,20709050,25,1,0,0
0,1047,1,1,3,1,2,2,3,8148875,17,0,0,1
0,964,1,1,3,1,0,0,5,7637750,47,0,0,1
0,627,1,1,2,0,1,0,5,5829000,6,0,1,0
2,921,1,1,3,1,0,0,5,12051200,28,1,0,0
2,989,1,1,3,1,0,2,5,10493650,19,0,1,0
1,1217,2,2,4,0,0,2,5,11226890,26,0,0,1
1,1209,2,2,4,0,2,2,0,7466370,38,0,1,0
5,1600,1,1,4,0,1,2,4,18439310,18,1,0,0
2,740,1,1,2,1,1,0,4,10671200,12,1,0,0
0,1295,1,1,3,0,1,0,3,9104500,42,1,0,0
2,1005,1,1,3,1,2,1,5,10250450,32,0,0,1
0,908,1,1,3,1,1,1,3,6172500,42,0,1,0
0,1260,1,1,3,0,1,2,5,12038750,17,1,0,0
2,1052,1,1,3,0,1,0,5,8187100,30,0,1,0
3,1718,2,1,4,1,1,1,5,10894470,26,0,1,0
2,1286,2,1,4,0,1,1,4,9593250,23,0,1,0
2,765,1,1,2,1,0,1,4,7728500,34,0,1,0
2,1206,2,1,4,0,2,1,3,12751600,40,1,0,0
4,2268,4,2,6,1,1,2,3,18815020,11,1,0,0
4,1300,1,1,3,1,1,1,5,13669300,15,1,0,0
0,1010,1,1,3,0,1,1,2,7331750,41,1,0,0
1,1062,1,1,3,0,1,1,4,8520705,7,0,1,0
6,1755,1,1,4,1,1,2,4,13957390,37,0,0,1
1,1157,1,1,3,0,1,1,1,7707405,27,0,0,1
4,2398,4,2,6,1,1,1,4,19567180,19,1,0,0
2,1083,1,1,3,1,2,1,5,14204550,25,1,0,0
6,1730,1,1,4,0,1,0,5,19275870,6,1,0,0
3,1682,2,1,4,1,1,0,2,9234130,24,0,0,1
4,1610,2,1,4,1,1,2,3,10411240,12,0,1,0
0,1460,2,2,4,1,0,0,0,5727750,43,0,0,1
2,972,1,1,3,1,0,0,5,9492300,6,0,1,0
0,1116,1,1,3,0,2,0,1,5589500,20,0,0,1
2,771,1,1,2,1,2,0,4,8254270,11,0,0,1
4,2453,4,2,6,1,2,1,4,13791060,20,0,0,1
5,1580,1,1,4,1,1,1,3,12910620,6,0,0,1
2,1202,2,1,4,1,0,0,3,12848450,23,1,0,0
2,997,1,1,3,0,1,2,4,9243640,5,0,0,1
6,1914,2,1,5,0,2,1,5,21937620,31,1,0,0
1,1297,2,2,4,1,0,1,2,10088050,30,0,0,1
6,1576,1,1,4,1,1,2,4,12242780,44,0,1,0
4,1603,2,1,4,1,1,1,5,10546560,8,0,1,0
2,976,1,1,3,1,1,1,4,9257750,21,0,1,0
2,743,1,1,2,0,0,0,3,5340900,38,0,1,0
5,1949,2,1,5,0,2,2,3,21140330,19,1,0,0
3,1992,3,2,5,1,0,1,3,11504330,44,0,0,1
1,632,1,1,2,1,1,1,1,6859145,23,0,0,1
0,1275,1,1,3,1,2,1,0,5955500,28,0,1,0
4,1847,3,2,5,1,1,2,4,11691860,26,0,0,1
3,1953,3,2,5,0,1,0,0,12752470,36,1,0,0
3,1966,3,2,5,1,1,2,3,16627610,48,1,0,0
0,1257,1,1,3,0,0,1,3,6300625,49,0,0,1
1,1028,1,1,3,1,1,1,0,11334780,12,1,0,0
0,592,1,1,2,1,2,0,5,6709750,17,0,0,1
1,797,1,1,2,1,1,0,4,8066720,28,0,1,0
5,1866,2,1,5,0,2,0,4,19888500,25,1,0,0
6,1783,1,1,4,0,1,2,3,11930880,19,0,1,0
0,1189,1,1,3,1,1,0,4,10379500,42,1,0,0
0,1089,1,1,3,0,1,2,4,10408250,23,1,0,0
5,1892,2,1,5,1,2,0,4,14771930,6,0,0,1
5,1775,1,1,4,0,1,0,5,13327120,11,0,0,1
0,737,1,1,2,1,1,1,0,4484500,16,0,1,0
3,1601,2,1,4,1,0,1,0,8223180,34,0,0,1
4,2447,4,2,6,0,2,1,3,11809740,7,0,1,0
5,1539,1,1,4,0,0,2,4,17985130,38,1,0,0
5,1970,2,1,5,0,1,2,5,15209340,32,0,0,1
2,1282,2,1,4,1,2,2,4,11560690,17,0,0,1
0,1661,2,2,4,1,0,1,2,12289250,15,1,0,0
5,1529,1,1,4,0,1,0,4,10668930,24,0,1,0
4,1777,3,2,5,1,2,2,4,15794780,29,1,0,0
0,1596,2,2,4,0,1,0,1,9404750,41,1,0,0
2,812,1,1,3,0,2,1,4,7828550,25,0,1,0
1,964,1,1,3,0,2,0,1,6208110,34,0,0,1
3,1902,3,2,5,1,1,1,4,16758540,42,1,0,0
5,1973,2,1,5,1,0,1,5,14565090,22,0,1,0
4,2443,4,2,6,1,1,2,4,14521700,12,0,0,1
0,1679,2,2,4,0,2,0,0,10051000,12,1,0,0
1,871,1,1,3,0,2,2,1,10890755,17,1,0,0
4,1890,3,2,5,1,2,2,3,16536140,7,1,0,0
3,1507,2,1,4,1,0,0,5,10038580,39,0,0,1
3,1906,3,2,5,0,1,1,2,9388710,33,0,0,1
3,1880,3,2,5,0,1,0,4,9686030,9,0,1,0
1,770,1,1,2,0,1,0,5,8217905,7,0,0,1
2,831,1,1,3,1,1,0,4,8374470,20,0,0,1
2,1152,1,1,3,0,0,0,3,7418850,19,0,1,0
2,1277,2,1,4,1,1,0,4,10366590,10,0,0,1
3,1633,2,1,4,1,1,0,2,9127590,37,0,0,1
0,991,1,1,3,0,1,0,0,3276250,33,0,1,0
0,1387,2,2,4,0,1,1,5,11894750,9,1,0,0
2,1017,1,1,3,1,1,2,3,9573640,21,0,0,1
4,1643,2,1,4,0,1,1,4,9024860,23,0,1,0
2,1079,1,1,3,0,1,1,5,13447650,7,1,0,0
2,842,1,1,3,1,1,0,4,8575240,26,0,0,1
3,1542,2,1,4,0,2,1,5,10158220,11,0,1,0
1,876,1,1,3,1,1,1,0,7208905,7,0,1,0
0,770,1,1,2,1,1,0,5,6992750,21,0,1,0
2,941,1,1,3,1,1,2,3,12357600,24,1,0,0
0,1000,1,1,3,0,1,1,3,6461750,37,0,0,1
0,1258,1,1,3,0,1,0,1,5229250,34,0,0,1
2,787,1,1,2,1,0,2,4,11312450,31,1,0,0
2,1186,1,1,3,0,1,0,3,12274350,9,1,0,0
0,1335,2,2,4,1,0,0,3,7928625,30,0,0,1
3,1827,3,2,5,1,2,1,1,8480080,44,0,1,0
0,881,1,1,2,0,1,1,0,5572250,47,1,0,0
2,1253,2,1,4,1,2,1,5,15851550,13,1,0,0
3,1754,2,1,4,1,1,2,5,16882760,18,1,0,0
2,724,1,1,2,1,1,2,5,8840950,33,0,1,0
2,944,1,1,3,1,2,1,3,8754280,24,0,0,1
2,1078,1,1,3,1,0,2,4,14030400,4,1,0,0
5,1871,2,1,5,1,2,2,4,22499190,27,1,0,0
5,1861,2,1,5,0,1,1,3,19257730,39,1,0,0
2,1069,1,1,3,1,0,0,4,8857150,25,0,1,0
3,1861,3,2,5,1,1,0,1,8555550,20,0,1,0
2,876,1,1,3,1,2,1,3,7521800,40,0,1,0
0,1216,1,1,3,0,2,1,5,8030250,39,0,0,1
4,2144,3,2,5,0,2,1,5,12505960,14,0,0,1
5,1675,1,1,4,0,2,1,5,19554920,16,1,0,0
3,1721,2,1,4,0,1,2,5,15825560,18,1,0,0
5,1719,1,1,4,1,2,0,3,19494670,21,1,0,0
2,832,1,1,3,1,2,1,5,12416700,14,1,0,0
0,1218,1,1,3,0,2,2,2,6824750,28,0,0,1
1,1178,1,1,3,1,2,1,5,11731400,20,0,0,1
6,1551,1,1,4,1,1,0,4,18302850,15,1,0,0
5,1562,1,1,4,1,1,2,5,19971770,16,1,0,0
6,1700,1,1,4,1,1,0,5,13914320,26,0,0,1
2,1263,2,1,4,1,1,2,5,11444400,4,0,1,0
5,1664,1,1,4,0,2,2,4,19147580,29,1,0,0
2,1073,1,1,3,1,1,1,3,9522360,5,0,0,1
0,632,1,1,2,0,2,0,4,5070250,15,0,1,0
6,1874,2,1,5,1,2,2,4,21941710,33,1,0,0
2,884,1,1,3,1,1,2,3,8812400,24,0,1,0
0,657,1,1,2,1,2,1,1,5199250,13,0,1,0
4,2403,4,2,6,0,1,1,5,11517940,27,0,1,0
0,1001,1,1,3,1,1,1,0,4593750,35,0,1,0
6,1734,1,1,4,0,1,2,3,18809830,29,1,0,0
1,743,1,1,2,0,0,2,4,8292510,34,0,0,1
2,1244,2,1,4,1,2,2,4,11113950,5,0,1,0
3,1789,2,1,4,1,0,2,0,14104940,37,1,0,0
2,1025,1,1,3,0,1,2,4,9667200,9,0,0,1
6,1778,1,1,4,0,1,2,3,13743040,15,0,0,1
3,2000,3,2,5,1,2,0,3,16569530,9,1,0,0
2,1128,1,1,3,0,1,1,4,12709550,33,1,0,0
1,971,1,1,3,0,0,2,3,7848980,32,0,1,0
5,1941,2,1,5,1,2,0,3,13098030,9,0,1,0
2,972,1,1,3,0,1,1,3,8213890,7,0,0,1
1,700,1,1,2,0,2,2,0,5679255,17,0,0,1
2,1005,1,1,3,0,1,1,4,8452750,5,0,1,0
3,1938,3,2,5,1,1,0,3,15903000,40,1,0,0
1,892,1,1,3,1,2,1,0,10184450,30,1,0,0
5,1848,2,1,5,0,1,1,5,13238930,14,0,1,0
2,982,1,1,3,1,1,0,4,8316050,39,0,1,0
2,780,1,1,2,0,2,0,4,6561850,39,0,0,1
0,968,1,1,3,0,0,0,0,5937000,8,1,0,0
2,1285,2,1,4,0,2,0,3,12905750,33,1,0,0
2,755,1,1,2,0,2,0,5,7099500,14,0,1,0
3,1930,3,2,5,1,1,1,3,10466910,48,0,1,0
1,865,1,1,3,1,2,1,5,9980680,12,0,1,0
1,984,1,1,3,0,2,2,0,6702170,38,0,0,1
2,1019,1,1,3,1,1,1,5,9977950,13,0,1,0
0,662,1,1,2,1,1,1,1,4740750,25,0,1,0
1,644,1,1,2,1,1,2,5,8758550,30,0,1,0
0,1496,2,2,4,0,1,0,5,11244250,43,1,0,0
0,1422,2,2,4,1,2,0,1,6792750,34,0,0,1
6,1804,2,1,5,0,1,1,4,12439270,26,0,1,0
2,768,1,1,2,1,1,2,5,10300610,11,0,0,1
0,1079,1,1,3,1,2,0,4,7165750,39,0,1,0
6,1696,1,1,4,0,2,0,5,13038690,18,0,0,1
5,1669,1,1,4,0,2,1,3,17991120,31,1,0,0
2,1230,2,1,4,1,2,1,4,14802000,28,1,0,0
0,1286,1,1,3,1,1,0,4,7803250,40,0,0,1
4,1474,2,1,4,0,1,2,4,8805640,22,0,1,0
3,1869,3,2,5,1,1,2,3,16499010,8,1,0,0
0,1403,2,2,4,1,0,1,2,6765000,50,0,1,0
0,1253,1,1,3,1,1,2,0,7071375,8,0,0,1
0,1633,2,2,4,0,1,0,3,10711750,45,1,0,0
6,1882,2,1,5,1,1,1,4,22043680,24,1,0,0
2,1268,2,1,4,0,1,1,3,8403900,30,0,1,0
5,1756,1,1,4,1,2,0,3,19106530,29,1,0,0
5,1692,1,1,4,1,2,0,5,13677550,37,0,0,1
0,1108,1,1,3,0,1,2,1,5340750,21,0,1,0
4,2399,4,2,6,1,1,2,4,14156220,22,0,0,1
0,886,1,1,2,1,0,2,3,9404500,10,1,0,0
3,1684,2,1,4,1,1,2,1,14341940,22,1,0,0
5,1779,1,1,4,1,1,2,4,13736210,23,0,1,0
1,653,1,1,2,0,2,0,4,6577190,26,0,1,0
2,1148,1,1,3,0,1,2,3,8145250,39,0,1,0
2,1026,1,1,3,1,2,2,5,14211600,16,1,0,0
5,1734,1,1,4,0,0,1,3,12055410,22,0,0,1
5,1921,2,1,5,1,1,0,4,21021130,19,1,0,0
2,1047,1,1,3,1,0,2,5,10527390,40,0,0,1
3,1826,3,2,5,1,1,2,0,10128200,25,0,0,1
2,1189,1,1,3,1,0,1,5,14529150,17,1,0,0
0,1316,1,1,3,0,0,2,1,9429000,20,1,0,0
0,948,1,1,3,0,1,0,4,7910000,36,1,0,0
4,1708,2,1,4,1,1,1,4,10800260,25,0,0,1
0,653,1,1,2,0,1,1,4,5179875,50,0,0,1
6,1976,2,1,5,1,0,1,4,14195200,10,0,1,0
5,1996,2,1,5,0,0,2,3,20900620,31,1,0,0
3,1928,3,2,5,0,0,2,3,15849980,24,1,0,0
3,1837,3,2,5,0,1,1,0,7019200,45,0,1,0
2,902,1,1,3,0,1,2,3,7947300,18,0,1,0
4,1614,2,1,4,0,1,1,3,12538900,25,1,0,0
2,754,1,1,2,1,0,0,3,6607200,8,0,1,0
5,1977,2,1,5,0,0,0,3,11914830,29,0,1,0
5,1602,1,1,4,1,1,1,3,11557700,30,0,1,0
5,1779,1,1,4,0,1,1,5,13252420,40,0,0,1
3,1816,3,2,5,1,0,1,0,8424480,9,0,1,0
0,817,1,1,2,0,2,2,0,4667250,9,0,1,0
3,1875,3,2,5,0,2,2,4,11474270,41,0,0,1
2,913,1,1,3,1,1,2,3,11761550,25,1,0,0
4,2078,3,2,5,1,1,1,3,16474980,9,1,0,0
2,714,1,1,2,1,0,1,4,10114650,39,1,0,0
0,795,1,1,2,0,2,0,3,5333875,11,0,0,1
1,831,1,1,3,1,1,2,1,7293785,39,0,1,0
0,718,1,1,2,1,1,0,1,4905000,25,0,0,1
4,2381,4,2,6,0,1,1,3,11926000,9,0,0,1
2,727,1,1,2,0,2,2,5,8827940,29,0,0,1
2,1136,1,1,3,0,1,2,5,9657300,18,0,1,0
3,1597,2,1,4,1,2,1,0,8824280,14,0,0,1
5,1598,1,1,4,1,1,2,5,20026580,14,1,0,0
4,1673,2,1,4,1,1,2,4,15335000,10,1,0,0
2,986,1,1,3,0,0,0,4,7814420,16,0,0,1
5,1973,2,1,5,0,2,1,4,13511380,24,0,1,0
4,1988,3,2,5,0,1,2,4,11466600,12,0,0,1
4,2006,3,2,5,1,2,1,4,12857440,6,0,0,1
4,1306,1,1,3,1,1,1,5,10091620,15,0,0,1
4,2366,4,2,6,0,1,2,5,12419160,18,0,1,0
2,1178,1,1,3,1,1,0,5,10612360,18,0,0,1
4,1805,3,2,5,1,1,2,3,10542220,11,0,1,0
5,1749,1,1,4,1,0,1,4,12567340,22,0,1,0
4,1444,2,1,4,0,1,2,3,12429860,23,1,0,0
0,896,1,1,3,1,2,1,4,7210000,28,0,1,0
1,718,1,1,2,1,0,1,5,9038645,23,0,1,0
2,1254,2,1,4,1,1,1,4,10884400,4,0,1,0
3,1755,2,1,4,1,2,1,0,13160800,50,1,0,0
5,1619,1,1,4,1,0,0,3,17669340,12,1,0,0
3,1820,3,2,5,0,0,1,5,11180570,41,0,0,1
2,973,1,1,3,0,1,0,4,6946250,39,0,1,0
4,2182,3,2,5,1,2,2,3,13014440,20,0,0,1
4,1940,3,2,5,1,1,2,3,16872140,7,1,0,0
0,661,1,1,2,1,2,1,2,5374875,50,0,0,1
3,1667,2,1,4,1,0,0,5,10171120,11,0,1,0
2,1204,2,1,4,0,1,2,4,13676650,31,1,0,0
3,1653,2,1,4,0,2,2,3,9320670,26,0,1,0
2,844,1,1,3,1,1,1,3,7987950,13,0,1,0
0,668,1,1,2,0,1,1,1,4268000,8,0,1,0
1,923,1,1,3,1,1,0,5,8839880,32,0,1,0
0,549,1,1,2,1,1,2,0,4397375,24,0,0,1
0,1060,1,1,3,0,1,1,0,4984750,31,0,0,1
3,1842,3,2,5,1,1,2,3,16294030,14,1,0,0
1,717,1,1,2,0,2,2,2,7774035,9,0,0,1
0,701,1,1,2,0,1,0,2,5248500,42,1,0,0
0,1035,1,1,3,0,1,0,1,4353625,40,0,0,1
3,1614,2,1,4,0,2,0,0,10875910,23,1,0,0
6,1853,2,1,5,1,1,0,4,13928950,28,0,0,1
0,1413,2,2,4,0,1,2,1,10184500,30,1,0,0
